Time,PPG,ECG,ABP,RESP
0.48,0.47409579667644186,0.5499021526418787,112.84231606409129,0.24731182795698925
0.488,0.47409579667644186,0.5547945205479452,110.2999415253856,0.23949169110459434
0.496,0.47409579667644186,0.5450097847358122,107.36643244226364,0.2316715542521994
0.504,0.4731182795698925,0.5547945205479452,104.43292335914168,0.22482893450635386
0.512,0.4731182795698925,0.5499021526418787,101.3038470038116,0.2179863147605083
0.52,0.4731182795698925,0.5547945205479452,98.17477064848151,0.21114369501466276
0.528,0.47409579667644186,0.5450097847358122,95.24126156535955,0.20527859237536658
0.536,0.47409579667644186,0.5547945205479452,92.50331975444573,0.198435972629521
0.544,0.47409579667644186,0.5450097847358122,90.35207976015629,0.19159335288367546
0.552,0.47409579667644186,0.5547945205479452,88.98310885469938,0.18475073313782991
0.56,0.47409579667644186,0.5547945205479452,87.8097052214506,0.17790811339198437
0.568,0.47409579667644186,0.5704500978473581,87.02743613261808,0.17302052785923755
0.576,0.47409579667644186,0.5802348336594912,85.8540324993693,0.1681329423264907
0.584,0.47409579667644186,0.6046966731898239,84.48506159391238,0.1652003910068426
0.592,0.47409579667644186,0.6203522504892368,83.3116579606636,0.16129032258064516
0.6,0.47409579667644186,0.6252446183953033,82.52938887183107,0.15933528836754643
0.608,0.47409579667644186,0.6046966731898239,81.94268705520668,0.15640273704789834
0.616,0.47409579667644186,0.5802348336594912,81.55155251079042,0.1544477028347996
0.624,0.4750733137829912,0.5645792563600783,80.96485069416603,0.15249266862170088
0.632,0.4750733137829912,0.5547945205479452,80.37814887754163,0.15053763440860216
0.64,0.4750733137829912,0.5596868884540117,79.79144706091725,0.1495601173020528
0.648,0.4760508308895406,0.5547945205479452,79.40031251650099,0.14858260019550343
0.656,0.47702834799608995,0.5352250489236791,79.00917797208473,0.14858260019550343
0.664,0.47702834799608995,0.5352250489236791,78.61804342766847,0.14760508308895406
0.672,0.4780058651026393,0.5303326810176126,78.42247615546033,0.14760508308895406
0.68,0.4780058651026393,0.5303326810176126,78.03134161104407,0.1466275659824047
0.688,0.4780058651026393,0.5352250489236791,77.64020706662781,0.1466275659824047
0.696,0.4780058651026393,0.5303326810176126,77.24907252221155,0.14565004887585534
0.704,0.4780058651026393,0.5303326810176126,76.85793797779529,0.14467253176930597
0.712,0.4780058651026393,0.525440313111546,76.66237070558715,0.14467253176930597
0.72,0.4780058651026393,0.5303326810176126,76.27123616117089,0.1436950146627566
0.728,0.4780058651026393,0.5303326810176126,75.88010161675463,0.1436950146627566
0.736,0.4780058651026393,0.5303326810176126,75.48896707233837,0.1436950146627566
0.744,0.47702834799608995,0.5352250489236791,75.29339980013025,0.1436950146627566
0.752,0.47702834799608995,0.5547945205479452,74.90226525571398,0.14467253176930597
0.76,0.4760508308895406,0.5645792563600783,74.70669798350585,0.14467253176930597
0.768,0.4750733137829912,0.5,74.31556343908959,0.14565004887585534
0.776,0.47409579667644186,0.4452054794520548,74.11999616688146,0.1466275659824047
0.784,0.47409579667644186,0.40019569471624267,73.7288616224652,0.14760508308895406
0.792,0.47409579667644186,0.3395303326810176,73.53329435025707,0.14858260019550343
0.8,0.4731182795698925,0.3698630136986301,73.1421598058408,0.1495601173020528
0.808,0.4731182795698925,0.40019569471624267,72.75102526142454,0.15053763440860216
0.816,0.4731182795698925,0.45499021526418787,72.55545798921642,0.15151515151515152
0.824,0.47409579667644186,0.48532289628180036,72.16432344480016,0.15347018572825025
0.832,0.47409579667644186,0.5048923679060665,71.7731889003839,0.1544477028347996
0.84,0.47409579667644186,0.525440313111546,71.57762162817576,0.15542521994134897
0.848,0.47409579667644186,0.5450097847358122,71.1864870837595,0.15640273704789834
0.856,0.47409579667644186,0.5645792563600783,70.79535253934324,0.15835777126099707
0.864,0.47409579667644186,0.5802348336594912,70.40421799492698,0.15933528836754643
0.872,0.4731182795698925,0.5851272015655578,70.01308345051072,0.1603128054740958
0.88,0.4731182795698925,0.5900195694716243,69.62194890609446,0.16129032258064516
0.888,0.4731182795698925,0.5851272015655578,69.2308143616782,0.16324535679374388
0.896,0.4731182795698925,0.5802348336594912,69.03524708947006,0.16422287390029325
0.904,0.47214076246334313,0.5900195694716243,68.6441125450538,0.1652003910068426
0.912,0.47214076246334313,0.5949119373776908,68.44854527284568,0.16617790811339198
0.92,0.47214076246334313,0.5998043052837574,68.05741072842942,0.1681329423264907
0.928,0.4731182795698925,0.5949119373776908,67.66627618401316,0.16911045943304007
0.936,0.4731182795698925,0.6046966731898239,67.47070891180502,0.17008797653958943
0.944,0.4731182795698925,0.6046966731898239,67.07957436738876,0.1710654936461388
0.952,0.47409579667644186,0.6203522504892368,66.88400709518064,0.17302052785923755
0.96,0.47409579667644186,0.6154598825831703,66.49287255076437,0.1739980449657869
0.968,0.47409579667644186,0.6252446183953033,66.29730527855624,0.17497556207233628
0.976,0.47409579667644186,0.6252446183953033,65.90617073413998,0.17595307917888564
0.984,0.47409579667644186,0.6350293542074364,65.71060346193185,0.17790811339198437
0.992,0.4731182795698925,0.6301369863013698,65.3194689175156,0.17888563049853373
1.0,0.4731182795698925,0.639921722113503,65.12390164530746,0.1798631476050831
1.008,0.4731182795698925,0.639921722113503,65.12390164530746,0.18084066471163246
1.016,0.4731182795698925,0.639921722113503,65.51503618972372,0.18084066471163246
1.024,0.4731182795698925,0.6301369863013698,66.88400709518064,0.18084066471163246
1.032,0.47409579667644186,0.6252446183953033,70.01308345051072,0.1798631476050831
1.04,0.47409579667644186,0.6105675146771037,75.88010161675463,0.17888563049853373
1.048,0.47409579667644186,0.6046966731898239,83.89835977728798,0.17790811339198437
1.056,0.4731182795698925,0.5851272015655578,91.7210506656132,0.17790811339198437
1.064,0.4731182795698925,0.5802348336594912,97.78363610406525,0.17595307917888564
1.072,0.4731182795698925,0.5753424657534246,101.890548820436,0.17497556207233628
1.08,0.4731182795698925,0.5704500978473581,105.60632699239046,0.17302052785923755
1.088,0.4731182795698925,0.5596868884540117,109.71323970876121,0.1710654936461388
1.096,0.4731182795698925,0.5596868884540117,113.82015242513195,0.1681329423264907
1.104,0.47409579667644186,0.5547945205479452,117.53593059708643,0.1652003910068426
1.112,0.47409579667644186,0.5547945205479452,119.882737863584,0.16226783968719452
1.12,0.47409579667644186,0.5547945205479452,121.44727604124904,0.15835777126099707
1.128,0.47409579667644186,0.5499021526418787,122.81624694670596,0.1544477028347996
1.136,0.47409579667644186,0.5499021526418787,124.18521785216286,0.15053763440860216
1.144,0.47409579667644186,0.5499021526418787,125.35862148541165,0.1466275659824047
1.152,0.4731182795698925,0.5547945205479452,126.14089057424417,0.1436950146627566
1.16,0.4731182795698925,0.5499021526418787,126.14089057424417,0.13978494623655913
1.168,0.4731182795698925,0.5547945205479452,125.94532330203604,0.13685239491691104
1.176,0.47409579667644186,0.5499021526418787,125.55418875761978,0.13294232649071358
1.184,0.47409579667644186,0.5547945205479452,124.57635239657913,0.12903225806451613
1.192,0.47409579667644186,0.5547945205479452,123.59851603553848,0.12512218963831867
1.2,0.47409579667644186,0.5547945205479452,122.03397785787344,0.12121212121212122
1.208,0.47409579667644186,0.5547945205479452,120.46943968020838,0.11730205278592376
1.216,0.47409579667644186,0.5547945205479452,118.51376695812708,0.11436950146627566
1.224,0.47409579667644186,0.5547945205479452,116.36252696383765,0.1104594330400782
1.232,0.47409579667644186,0.5547945205479452,114.01571969734007,0.10752688172043011
1.24,0.4731182795698925,0.5547945205479452,111.47334515863439,0.10361681329423265
1.248,0.4731182795698925,0.5596868884540117,108.53983607551243,0.09970674486803519
1.256,0.47214076246334313,0.5596868884540117,105.41075972018234,0.0967741935483871
1.264,0.47116324535679377,0.5753424657534246,102.28168336485226,0.09286412512218964
1.272,0.47116324535679377,0.5900195694716243,99.15260700952216,0.08993157380254155
1.28,0.47214076246334313,0.5998043052837574,96.41466519860833,0.08797653958944282
1.288,0.4731182795698925,0.6154598825831703,93.87229065990265,0.08602150537634409
1.296,0.4731182795698925,0.6252446183953033,91.91661793782133,0.08406647116324535
1.304,0.47409579667644186,0.6046966731898239,90.35207976015629,0.08308895405669599
1.312,0.47409579667644186,0.5802348336594912,89.37424339911564,0.08211143695014662
1.32,0.47409579667644186,0.5645792563600783,88.39640703807498,0.08211143695014662
1.328,0.47409579667644186,0.5547945205479452,87.02743613261808,0.08211143695014662
1.336,0.4750733137829912,0.5704500978473581,85.8540324993693,0.08406647116324535
1.344,0.4750733137829912,0.5499021526418787,84.6806288661205,0.08504398826979472
1.352,0.4750733137829912,0.5352250489236791,84.09392704949612,0.08797653958944282
1.36,0.4760508308895406,0.5303326810176126,83.50722523287172,0.09090909090909091
1.368,0.47702834799608995,0.5303326810176126,82.92052341624733,0.09481915933528837
1.376,0.4789833822091887,0.525440313111546,82.33382159962294,0.09775171065493646
1.384,0.4887585532746823,0.5303326810176126,81.74711978299855,0.10166177908113393
1.392,0.501466275659824,0.525440313111546,81.16041796637415,0.10557184750733138
1.4,0.5073313782991202,0.5303326810176126,80.96485069416603,0.10850439882697947
1.408,0.5112414467253177,0.525440313111546,80.57371614974977,0.11241446725317693
1.416,0.512218963831867,0.5303326810176126,80.18258160533351,0.11632453567937438
1.424,0.5131964809384164,0.525440313111546,79.79144706091725,0.12023460410557185
1.432,0.5141739980449658,0.5195694716242661,79.59587978870911,0.1241446725317693
1.44,0.5141739980449658,0.5352250489236791,79.20474524429285,0.12805474095796676
1.448,0.5141739980449658,0.5499021526418787,78.81361069987659,0.13196480938416422
1.456,0.5141739980449658,0.5547945205479452,78.42247615546033,0.13587487781036167
1.464,0.5141739980449658,0.48532289628180036,78.2269088832522,0.13880742913000976
1.472,0.5141739980449658,0.4354207436399217,77.83577433883593,0.14271749755620725
1.48,0.5141739980449658,0.38943248532289626,77.44463979441967,0.14565004887585534
1.488,0.5141739980449658,0.33463796477495106,77.24907252221155,0.14858260019550343
1.496,0.5131964809384164,0.3698630136986301,76.85793797779529,0.15053763440860216
1.504,0.512218963831867,0.4050880626223092,76.66237070558715,0.15249266862170088
1.512,0.512218963831867,0.4500978473581213,76.27123616117089,0.15347018572825025
1.52,0.5112414467253177,0.49021526418786693,76.07566888896277,0.1544477028347996
1.528,0.5112414467253177,0.5,75.88010161675463,0.15640273704789834
1.536,0.5112414467253177,0.525440313111546,75.6845343445465,0.1573802541544477
1.544,0.5112414467253177,0.5401174168297456,75.29339980013025,0.15835777126099707
1.552,0.5112414467253177,0.5645792563600783,75.09783252792211,0.15933528836754643
1.56,0.5112414467253177,0.5802348336594912,74.70669798350585,0.1603128054740958
1.568,0.5112414467253177,0.5900195694716243,74.31556343908959,0.16129032258064516
1.576,0.509286412512219,0.5998043052837574,74.11999616688146,0.16226783968719452
1.584,0.5073313782991202,0.6252446183953033,73.7288616224652,0.16226783968719452
1.592,0.5043988269794721,0.6203522504892368,73.33772707804894,0.16324535679374388
1.6,0.5024437927663734,0.6252446183953033,72.94659253363268,0.16324535679374388
1.608,0.5004887585532747,0.6203522504892368,72.55545798921642,0.16422287390029325
1.616,0.4995112414467253,0.6105675146771037,72.16432344480016,0.1652003910068426
1.624,0.4995112414467253,0.5998043052837574,71.7731889003839,0.16617790811339198
1.632,0.49853372434017595,0.5998043052837574,71.38205435596763,0.1681329423264907
1.64,0.4995112414467253,0.6046966731898239,70.99091981155136,0.17008797653958943
1.648,0.5004887585532747,0.5900195694716243,70.5997852671351,0.17204301075268819
1.656,0.5004887585532747,0.5998043052837574,70.20865072271884,0.1739980449657869
1.664,0.501466275659824,0.5998043052837574,69.81751617830258,0.176930596285435
1.672,0.501466275659824,0.6046966731898239,69.42638163388632,0.18084066471163246
1.68,0.501466275659824,0.6154598825831703,69.03524708947006,0.18377321603128055
1.688,0.501466275659824,0.6203522504892368,68.6441125450538,0.18670576735092864
1.696,0.501466275659824,0.6105675146771037,68.44854527284568,0.18963831867057673
1.704,0.501466275659824,0.6154598825831703,68.25297800063754,0.19159335288367546
1.712,0.501466275659824,0.6252446183953033,68.25297800063754,0.19452590420332355
1.72,0.5004887585532747,0.6252446183953033,69.03524708947006,0.19745845552297164
1.728,0.5004887585532747,0.6252446183953033,70.79535253934324,0.20039100684261973
1.736,0.5004887585532747,0.6105675146771037,74.90226525571398,0.20430107526881722
1.744,0.501466275659824,0.5998043052837574,81.16041796637415,0.2072336265884653
1.752,0.501466275659824,0.5753424657534246,88.39640703807498,0.2101661779081134
1.76,0.501466275659824,0.5547945205479452,95.04569429315143,0.2130987292277615
1.768,0.501466275659824,0.5596868884540117,99.73930882614656,0.21505376344086022
1.776,0.501466275659824,0.5547945205479452,103.2595197258929,0.21700879765395895
1.784,0.501466275659824,0.5596868884540117,106.38859608122299,0.21896383186705767
1.792,0.501466275659824,0.5352250489236791,109.90880698096935,0.2209188660801564
1.8,0.501466275659824,0.5802348336594912,113.42901788071569,0.22189638318670576
1.808,0.501466275659824,0.5401174168297456,115.97139241942139,0.2238514173998045
1.816,0.501466275659824,0.5547945205479452,117.73149786929456,0.22482893450635386
1.824,0.501466275659824,0.5450097847358122,118.90490150254334,0.22580645161290322
1.832,0.501466275659824,0.5499021526418787,119.68717059137586,0.22678396871945258
1.84,0.5004887585532747,0.5303326810176126,120.66500695241652,0.22776148582600195
1.848,0.4995112414467253,0.5499021526418787,121.05614149683278,0.2287390029325513
1.856,0.4995112414467253,0.5352250489236791,121.05614149683278,0.23069403714565004
1.864,0.49853372434017595,0.5450097847358122,120.86057422462464,0.23264907135874877
1.872,0.4975562072336266,0.5401174168297456,120.27387240800026,0.23460410557184752
1.88,0.4965786901270772,0.525440313111546,119.2960360469596,0.2375366568914956
1.888,0.4965786901270772,0.5401174168297456,118.31819968591896,0.24144672531769307
1.896,0.49853372434017595,0.5401174168297456,116.94922878046204,0.24633431085043989
1.904,0.4995112414467253,0.5303326810176126,115.18912333058887,0.2512218963831867
1.912,0.4995112414467253,0.525440313111546,113.23345060850755,0.25806451612903225
1.92,0.5004887585532747,0.5303326810176126,110.69107606980187,0.2649071358748778
1.928,0.5004887585532747,0.5303326810176126,108.14870153109617,0.27370478983382207
1.936,0.501466275659824,0.5352250489236791,105.2151924479742,0.2825024437927664
1.944,0.501466275659824,0.5450097847358122,102.08611609264412,0.2913000977517107
1.952,0.501466275659824,0.5303326810176126,98.95703973731403,0.3010752688172043
1.96,0.501466275659824,0.5645792563600783,95.82796338198395,0.3098729227761486
1.968,0.501466275659824,0.5998043052837574,92.69888702665385,0.3196480938416422
1.976,0.501466275659824,0.5753424657534246,90.15651248794816,0.3304007820136852
1.984,0.501466275659824,0.6046966731898239,88.00527249365872,0.3421309872922776
1.992,0.501466275659824,0.5949119373776908,86.63630158820182,0.35386119257087
2.0,0.501466275659824,0.5645792563600783,85.65846522716116,0.36656891495601174
2.008,0.501466275659824,0.5303326810176126,84.28949432170424,0.37732160312805474
2.016,0.501466275659824,0.5450097847358122,82.92052341624733,0.3890518084066471
2.024,0.501466275659824,0.5596868884540117,81.35598523858229,0.39882697947214074
2.032,0.501466275659824,0.5303326810176126,80.18258160533351,0.4095796676441838
2.04,0.501466275659824,0.5097847358121331,79.20474524429285,0.4203323558162268
2.048,0.501466275659824,0.5146771037181996,78.42247615546033,0.43206256109481916
2.056,0.501466275659824,0.5048923679060665,77.83577433883593,0.44379276637341153
2.064,0.5034213098729228,0.5048923679060665,77.05350525000341,0.4555229716520039
2.072,0.5053763440860215,0.5048923679060665,76.27123616117089,0.46725317693059626
2.08,0.5083088954056696,0.5146771037181996,75.6845343445465,0.4789833822091887
2.088,0.5112414467253177,0.5303326810176126,75.29339980013025,0.49071358748778104
2.096,0.5131964809384164,0.5195694716242661,74.90226525571398,0.5024437927663734
2.104,0.5131964809384164,0.5048923679060665,74.70669798350585,0.512218963831867
2.112,0.5141739980449658,0.5048923679060665,74.31556343908959,0.52297165200391
2.12,0.5141739980449658,0.5195694716242661,73.92442889467333,0.5317693059628543
2.128,0.5141739980449658,0.5146771037181996,73.53329435025707,0.5405669599217986
2.136,0.5141739980449658,0.5401174168297456,73.33772707804894,0.5503421309872922
2.144,0.5141739980449658,0.5645792563600783,72.94659253363268,0.5591397849462365
2.152,0.5141739980449658,0.5401174168297456,72.75102526142454,0.5689149560117303
2.16,0.5131964809384164,0.46477495107632094,72.35989071700828,0.5786901270772239
2.168,0.512218963831867,0.4354207436399217,72.16432344480016,0.5874877810361682
2.176,0.512218963831867,0.34442270058708413,71.7731889003839,0.5962854349951124
2.184,0.5102639296187683,0.324853228962818,71.38205435596763,0.6041055718475073
2.192,0.5083088954056696,0.3796477495107632,71.1864870837595,0.6119257086999023
2.2,0.5073313782991202,0.4354207436399217,70.79535253934324,0.6197458455522972
2.208,0.5073313782991202,0.46477495107632094,70.40421799492698,0.6285434995112414
2.216,0.5063538611925709,0.48532289628180036,70.01308345051072,0.6373411534701857
2.224,0.5043988269794721,0.48043052837573386,69.62194890609446,0.6471163245356794
2.232,0.5024437927663734,0.5146771037181996,69.2308143616782,0.6559139784946236
2.24,0.5024437927663734,0.5596868884540117,68.83967981726194,0.6656891495601173
2.248,0.501466275659824,0.5753424657534246,68.44854527284568,0.6754643206256109
2.256,0.501466275659824,0.5547945205479452,68.05741072842942,0.6862170087976539
2.264,0.501466275659824,0.5753424657534246,67.66627618401316,0.6950146627565983
2.272,0.501466275659824,0.5704500978473581,67.2751416395969,0.7047898338220919
2.28,0.501466275659824,0.5802348336594912,66.88400709518064,0.7135874877810362
2.288,0.501466275659824,0.5753424657534246,66.49287255076437,0.7223851417399805
2.296,0.5004887585532747,0.5704500978473581,66.10173800634811,0.7311827956989247
2.304,0.5004887585532747,0.5704500978473581,65.90617073413998,0.739980449657869
2.312,0.5004887585532747,0.5900195694716243,65.51503618972372,0.7497556207233627
2.32,0.501466275659824,0.5949119373776908,65.12390164530746,0.7595307917888563
2.328,0.501466275659824,0.5900195694716243,64.92833437309933,0.7683284457478006
2.336,0.501466275659824,0.5998043052837574,64.53719982868307,0.7771260997067448
2.344,0.501466275659824,0.5851272015655578,64.1460652842668,0.7859237536656891
2.352,0.501466275659824,0.6203522504892368,63.55936346764241,0.793743890518084
2.36,0.5004887585532747,0.6105675146771037,63.16822892322615,0.8035190615835777
2.368,0.5004887585532747,0.5949119373776908,62.77709437880989,0.8132942326490714
2.376,0.5004887585532747,0.6046966731898239,62.1903925621855,0.823069403714565
2.384,0.501466275659824,0.6252446183953033,61.79925801776924,0.833822091886608
2.392,0.501466275659824,0.5998043052837574,61.60369074556111,0.844574780058651
2.4,0.501466275659824,0.6105675146771037,61.40812347335298,0.855327468230694
2.408,0.501466275659824,0.6046966731898239,61.79925801776924,0.8660801564027371
2.416,0.501466275659824,0.6154598825831703,63.36379619543428,0.8758553274682307
2.424,0.5004887585532747,0.5998043052837574,66.88400709518064,0.8856304985337243
2.432,0.5004887585532747,0.5949119373776908,72.75102526142454,0.8944281524926686
2.44,0.5004887585532747,0.5851272015655578,80.7692834219579,0.9022482893450635
2.448,0.5004887585532747,0.5900195694716243,88.39640703807498,0.9100684261974584
2.456,0.5004887585532747,0.5645792563600783,94.06785793211077,0.9178885630498533
2.464,0.5004887585532747,0.5547945205479452,97.58806883185711,0.9257086999022482
2.472,0.501466275659824,0.5499021526418787,100.32601064277095,0.9335288367546432
2.48,0.501466275659824,0.5547945205479452,103.8462215425173,0.9413489736070382
2.488,0.501466275659824,0.5547945205479452,107.7575669866799,0.9481915933528837
2.496,0.501466275659824,0.5499021526418787,111.08221061421813,0.9560117302052786
2.504,0.501466275659824,0.5450097847358122,113.42901788071569,0.9618768328445748
2.512,0.501466275659824,0.5450097847358122,114.79798878617261,0.967741935483871
2.52,0.501466275659824,0.5499021526418787,115.97139241942139,0.9745845552297165
2.528,0.501466275659824,0.5450097847358122,117.14479605267017,0.9804496578690127
2.536,0.5004887585532747,0.5401174168297456,118.12263241371082,0.9863147605083089
2.544,0.49853372434017595,0.5303326810176126,118.70933423033522,0.9921798631476051
2.552,0.4965786901270772,0.5352250489236791,118.51376695812708,0.9960899315738025
2.56,0.49560117302052786,0.5303326810176126,118.12263241371082,1.0
2.568,0.4946236559139785,0.5547945205479452,117.3403633248783,1.0
2.576,0.4946236559139785,0.5352250489236791,116.55809423604578,1.0
2.584,0.4946236559139785,0.5352250489236791,115.384690602797,1.0
2.592,0.4946236559139785,0.5303326810176126,113.82015242513195,1.0
2.6,0.49560117302052786,0.5450097847358122,111.86447970305065,1.0
2.608,0.4975562072336266,0.5352250489236791,109.71323970876121,1.0
2.616,0.49853372434017595,0.5450097847358122,107.1708651700555,1.0
2.624,0.4995112414467253,0.5352250489236791,104.43292335914168,1.0
2.632,0.5004887585532747,0.5450097847358122,101.49941427601973,1.0
2.64,0.5004887585532747,0.5450097847358122,98.37033792068964,1.0
2.648,0.5004887585532747,0.5547945205479452,95.43682883756769,1.0
2.656,0.501466275659824,0.5704500978473581,92.50331975444573,1.0
2.664,0.501466275659824,0.5949119373776908,89.96094521574003,1.0
2.672,0.501466275659824,0.6105675146771037,88.00527249365872,1.0
2.68,0.501466275659824,0.6301369863013698,86.83186886040994,1.0
2.688,0.501466275659824,0.6350293542074364,86.24516704378556,1.0
2.696,0.501466275659824,0.5949119373776908,85.46289795495302,1.0
2.704,0.501466275659824,0.5802348336594912,84.48506159391238,1.0
2.712,0.501466275659824,0.5704500978473581,83.3116579606636,1.0
2.72,0.501466275659824,0.5802348336594912,82.33382159962294,1.0
2.728,0.501466275659824,0.5704500978473581,81.55155251079042,1.0
2.736,0.501466275659824,0.5547945205479452,81.16041796637415,1.0
2.744,0.501466275659824,0.5450097847358122,80.57371614974977,1.0
2.752,0.501466275659824,0.5499021526418787,80.18258160533351,1.0
2.76,0.501466275659824,0.5401174168297456,79.59587978870911,1.0
2.768,0.501466275659824,0.5450097847358122,79.20474524429285,1.0
2.776,0.501466275659824,0.5450097847358122,79.00917797208473,1.0
2.784,0.5024437927663734,0.5547945205479452,78.81361069987659,1.0
2.792,0.5043988269794721,0.5450097847358122,78.61804342766847,1.0
2.8,0.5073313782991202,0.5547945205479452,78.42247615546033,1.0
2.808,0.5102639296187683,0.5499021526418787,78.2269088832522,1.0
2.816,0.512218963831867,0.5450097847358122,78.03134161104407,1.0
2.824,0.5131964809384164,0.5401174168297456,77.83577433883593,1.0
2.832,0.5131964809384164,0.5547945205479452,77.64020706662781,1.0
2.84,0.5141739980449658,0.5596868884540117,77.24907252221155,1.0
2.848,0.5141739980449658,0.5645792563600783,76.85793797779529,1.0
2.856,0.5141739980449658,0.46966731898238745,76.66237070558715,1.0
2.864,0.5141739980449658,0.4452054794520548,76.27123616117089,1.0
2.872,0.5131964809384164,0.3796477495107632,75.88010161675463,1.0
2.88,0.512218963831867,0.35518590998043054,75.6845343445465,1.0
2.888,0.512218963831867,0.3953033268101761,75.29339980013025,1.0
2.896,0.5112414467253177,0.4295499021526419,74.90226525571398,1.0
2.904,0.5102639296187683,0.48043052837573386,74.70669798350585,1.0
2.912,0.5083088954056696,0.5,74.31556343908959,1.0
2.92,0.5063538611925709,0.5048923679060665,74.11999616688146,1.0
2.928,0.5043988269794721,0.5303326810176126,73.7288616224652,1.0
